CustomerID,nombre,fecha,order_total,gasto_acum
153,"Henry Group",2022-04-20,262.62,361.48
153,"Henry Group",2022-11-07,1664.93,2026.41
153,"Henry Group",2023-06-14,363.90,2390.31
153,"Henry Group",2024-01-12,610.28,3000.59
153,"Henry Group",2024-01-24,2140.36,5140.95
154,"Hill Ltd",2022-03-01,1167.04,1167.04
154,"Hill Ltd",2022-06-01,1454.81,2621.85
154,"Hill Ltd",2022-06-06,3186.85,5808.70
154,"Hill Ltd",2022-06-16,2309.65,8118.35
154,"Hill Ltd",2022-09-29,1227.88,9346.23
154,"Hill Ltd",2022-11-19,600.09,9946.32
154,"Hill Ltd",2022-11-23,1355.45,11301.77
154,"Hill Ltd",2022-11-28,992.92,12294.69
154,"Hill Ltd",2023-01-24,864.88,13159.57
154,"Hill Ltd",2023-02-14,1130.00,14289.57
154,"Hill Ltd",2023-02-18,1049.34,15338.91
154,"Hill Ltd",2023-06-04,2877.56,18216.47
154,"Hill Ltd",2023-07-30,1674.52,19890.99
154,"Hill Ltd",2023-08-05,53.62,19944.61
154,"Hill Ltd",2023-08-08,1830.60,21775.21
154,"Hill Ltd",2023-10-29,1983.47,23758.68
154,"Hill Ltd",2024-01-02,321.48,24080.16
155,Wagner-Jordan,2022-01-05,597.51,597.51
155,Wagner-Jordan,2022-04-09,1143.80,1741.31
155,Wagner-Jordan,2022-05-24,1255.23,2996.54
155,Wagner-Jordan,2022-06-03,1448.16,4444.70
155,Wagner-Jordan,2022-07-09,409.26,4853.96
155,Wagner-Jordan,2022-09-02,469.27,5323.23
155,Wagner-Jordan,2022-11-01,3166.51,8489.74
155,Wagner-Jordan,2022-12-14,473.68,8963.42
155,Wagner-Jordan,2023-02-11,2129.30,11092.72
155,Wagner-Jordan,2023-06-09,183.33,11276.05
155,Wagner-Jordan,2023-07-01,1836.98,13113.03
155,Wagner-Jordan,2023-11-06,2789.46,15902.49
155,Wagner-Jordan,2023-12-03,1004.90,16907.39
156,"Jordan and Sons",2022-03-04,1184.86,1184.86
156,"Jordan and Sons",2022-03-26,1661.49,2846.35
156,"Jordan and Sons",2022-05-02,1735.46,4581.81
156,"Jordan and Sons",2022-06-05,1445.02,6026.83
156,"Jordan and Sons",2022-07-31,194.90,6221.73
156,"Jordan and Sons",2022-08-09,337.74,6559.47
156,"Jordan and Sons",2022-08-22,2190.03,8749.50
156,"Jordan and Sons",2022-11-10,542.52,9292.02
156,"Jordan and Sons",2023-07-18,37.38,9329.40
156,"Jordan and Sons",2023-08-07,824.96,10154.36
156,"Jordan and Sons",2023-08-15,1331.13,11485.49
156,"Jordan and Sons",2023-08-27,2809.45,14294.94
156,"Jordan and Sons",2023-10-23,324.54,14619.48
156,"Jordan and Sons",2023-11-06,1100.64,15720.12
156,"Jordan and Sons",2024-01-28,868.00,16588.12
157,Blair-Edwards,2022-03-03,2124.93,2124.93
157,Blair-Edwards,2022-07-07,709.17,2834.10
157,Blair-Edwards,2022-12-11,161.98,2996.08
157,Blair-Edwards,2023-02-07,908.52,3904.60
157,Blair-Edwards,2023-05-24,394.60,4299.20
157,Blair-Edwards,2023-06-15,720.18,5019.38
157,Blair-Edwards,2023-08-03,1952.37,6971.75
157,Blair-Edwards,2023-08-08,1305.90,8277.65
157,Blair-Edwards,2024-02-03,1496.72,9774.37
157,Blair-Edwards,2024-02-21,651.28,10425.65
158,"Mcdaniel Group",2022-01-24,135.12,135.12
158,"Mcdaniel Group",2022-05-31,1689.21,1824.33
158,"Mcdaniel Group",2022-06-08,751.49,2575.82
158,"Mcdaniel Group",2022-06-12,468.88,3044.70
158,"Mcdaniel Group",2022-09-18,350.40,3395.10
158,"Mcdaniel Group",2022-09-24,2996.87,6391.97
158,"Mcdaniel Group",2022-10-06,752.11,7144.08
158,"Mcdaniel Group",2023-02-23,2200.03,9344.11
158,"Mcdaniel Group",2023-09-05,84.26,9428.37
159,"Garner LLC",2022-01-07,3690.68,3690.68
159,"Garner LLC",2022-02-08,1193.33,4884.01
159,"Garner LLC",2022-05-31,942.79,5826.80
159,"Garner LLC",2022-06-03,105.57,5932.37
159,"Garner LLC",2022-07-26,2045.84,7978.21
159,"Garner LLC",2022-10-08,1164.21,9142.42
159,"Garner LLC",2023-01-03,52.75,9195.17
159,"Garner LLC",2023-01-12,509.73,9704.90
159,"Garner LLC",2023-01-13,176.46,9881.36
159,"Garner LLC",2023-02-08,3468.79,13350.15
159,"Garner LLC",2023-02-24,840.15,14190.30
159,"Garner LLC",2023-06-23,873.25,15063.55
159,"Garner LLC",2023-07-11,781.32,15844.87
159,"Garner LLC",2023-09-02,323.04,16167.91
160,"Hoffman, Santiago and Jenkins",2022-03-23,2357.74,2357.74
160,"Hoffman, Santiago and Jenkins",2022-03-31,374.30,2732.04
160,"Hoffman, Santiago and Jenkins",2022-05-07,1640.30,4372.34
160,"Hoffman, Santiago and Jenkins",2022-07-25,1101.50,5473.84
160,"Hoffman, Santiago and Jenkins",2022-07-31,2122.36,7596.20
160,"Hoffman, Santiago and Jenkins",2022-12-18,1080.87,8677.07
160,"Hoffman, Santiago and Jenkins",2023-06-01,1976.81,10653.88
160,"Hoffman, Santiago and Jenkins",2023-06-28,1571.14,12225.02
160,"Hoffman, Santiago and Jenkins",2023-07-22,543.69,12768.71
160,"Hoffman, Santiago and Jenkins",2023-08-15,1994.57,14763.28
160,"Hoffman, Santiago and Jenkins",2023-09-19,6.40,14769.68
160,"Hoffman, Santiago and Jenkins",2023-10-04,2633.13,17402.81
160,"Hoffman, Santiago and Jenkins",2023-10-07,56.90,17459.71
160,"Hoffman, Santiago and Jenkins",2023-12-06,2161.11,19620.82
160,"Hoffman, Santiago and Jenkins",2023-12-14,3390.02,23010.84
160,"Hoffman, Santiago and Jenkins",2024-01-10,1827.40,24838.24
160,"Hoffman, Santiago and Jenkins",2024-02-15,779.10,25617.34
160,"Hoffman, Santiago and Jenkins",2024-02-22,1587.01,27204.35
161,"Edwards, Garcia and Romero",2022-01-29,830.08,830.08
161,"Edwards, Garcia and Romero",2022-02-18,1951.72,2781.80
161,"Edwards, Garcia and Romero",2022-04-08,2754.81,5536.61
161,"Edwards, Garcia and Romero",2022-04-23,1874.61,7411.22
161,"Edwards, Garcia and Romero",2022-05-12,1174.38,8585.60
161,"Edwards, Garcia and Romero",2022-05-21,3179.96,11765.56
161,"Edwards, Garcia and Romero",2022-06-15,3592.50,15358.06
161,"Edwards, Garcia and Romero",2022-07-05,2043.63,17401.69
161,"Edwards, Garcia and Romero",2022-08-22,1320.10,18721.79
161,"Edwards, Garcia and Romero",2022-11-23,69.57,18791.36
161,"Edwards, Garcia and Romero",2022-11-23,935.60,19726.96
161,"Edwards, Garcia and Romero",2023-04-12,1153.58,20880.54
161,"Edwards, Garcia and Romero",2023-09-13,3144.21,24024.75
161,"Edwards, Garcia and Romero",2023-11-30,2457.38,26482.13
161,"Edwards, Garcia and Romero",2024-02-28,948.38,27430.51
162,"Bell PLC",2022-02-24,320.94,320.94
162,"Bell PLC",2022-03-11,2355.34,2676.28
162,"Bell PLC",2022-04-13,316.71,2992.99
162,"Bell PLC",2022-04-29,4325.86,7318.85
162,"Bell PLC",2022-05-13,1144.64,8463.49
162,"Bell PLC",2022-07-11,1934.05,10397.54
162,"Bell PLC",2022-10-09,118.23,10515.77
162,"Bell PLC",2023-03-12,98.80,10614.57
163,"Aguirre PLC",2022-01-29,121.14,121.14
163,"Aguirre PLC",2022-07-08,3028.66,3149.80
163,"Aguirre PLC",2022-08-19,1965.12,5114.92
163,"Aguirre PLC",2022-10-08,1288.96,6403.88
163,"Aguirre PLC",2022-12-03,1355.73,7759.61
163,"Aguirre PLC",2023-01-31,701.19,8460.80
163,"Aguirre PLC",2023-02-14,1372.04,9832.84
163,"Aguirre PLC",2023-03-01,2078.90,11911.74
163,"Aguirre PLC",2023-03-24,2419.62,14331.36
163,"Aguirre PLC",2023-03-29,112.58,14443.94
163,"Aguirre PLC",2023-05-23,1064.46,15508.40
163,"Aguirre PLC",2023-12-03,805.78,16314.18
163,"Aguirre PLC",2024-01-07,193.05,16507.23
164,"Nelson LLC",2022-02-12,79.60,79.60
164,"Nelson LLC",2022-03-17,54.98,134.58
164,"Nelson LLC",2022-05-06,1261.47,1396.05
164,"Nelson LLC",2022-05-22,3722.86,5118.91
164,"Nelson LLC",2022-06-02,1674.54,6793.45
164,"Nelson LLC",2022-10-07,716.91,7510.36
164,"Nelson LLC",2023-05-23,1717.36,9227.72
164,"Nelson LLC",2023-06-17,1513.58,10741.30
164,"Nelson LLC",2023-09-12,1326.78,12068.08
164,"Nelson LLC",2023-09-24,791.36,12859.44
164,"Nelson LLC",2023-11-03,109.96,12969.40
164,"Nelson LLC",2023-12-27,2734.51,15703.91
164,"Nelson LLC",2024-01-06,237.46,15941.37
164,"Nelson LLC",2024-01-27,3342.24,19283.61
165,"Knight Group",2022-02-16,1820.00,1820.00
165,"Knight Group",2022-02-16,801.00,2621.00
165,"Knight Group",2022-05-27,382.56,3003.56
165,"Knight Group",2022-07-04,1232.52,4236.08
165,"Knight Group",2022-07-17,494.72,4730.80
165,"Knight Group",2022-12-06,2052.08,6782.88
165,"Knight Group",2023-02-09,1001.42,7784.30
165,"Knight Group",2023-03-29,2615.40,10399.70
165,"Knight Group",2023-03-31,2090.34,12490.04
165,"Knight Group",2023-04-16,820.37,13310.41
165,"Knight Group",2023-04-23,2194.41,15504.82
165,"Knight Group",2023-04-29,1515.98,17020.80
165,"Knight Group",2023-05-17,1764.60,18785.40
165,"Knight Group",2023-05-18,1166.46,19951.86
165,"Knight Group",2023-06-04,274.90,20226.76
165,"Knight Group",2023-06-20,2179.46,22406.22
165,"Knight Group",2023-08-09,1786.61,24192.83
165,"Knight Group",2023-10-07,514.19,24707.02
165,"Knight Group",2023-11-29,1025.56,25732.58
165,"Knight Group",2024-02-21,1019.36,26751.94
166,"Moreno, Bennett and Chavez",2022-01-27,1544.56,1544.56
166,"Moreno, Bennett and Chavez",2022-02-11,1865.70,3410.26
166,"Moreno, Bennett and Chavez",2022-02-23,4236.06,7646.32
166,"Moreno, Bennett and Chavez",2022-04-04,1178.99,8825.31
166,"Moreno, Bennett and Chavez",2022-06-04,114.31,8939.62
166,"Moreno, Bennett and Chavez",2022-07-14,824.60,9764.22
166,"Moreno, Bennett and Chavez",2022-09-12,2042.46,11806.68
166,"Moreno, Bennett and Chavez",2022-12-23,488.28,12294.96
166,"Moreno, Bennett and Chavez",2023-01-22,3043.89,15338.85
166,"Moreno, Bennett and Chavez",2023-02-16,1831.91,17170.76
166,"Moreno, Bennett and Chavez",2023-05-08,3381.73,20552.49
166,"Moreno, Bennett and Chavez",2023-07-30,1117.98,21670.47
166,"Moreno, Bennett and Chavez",2023-09-06,1872.66,23543.13
166,"Moreno, Bennett and Chavez",2023-10-11,1647.68,25190.81
166,"Moreno, Bennett and Chavez",2024-02-01,1797.89,26988.70
167,"Carlson, Ware and Moore",2022-03-28,2943.78,2943.78
167,"Carlson, Ware and Moore",2022-04-29,437.33,3381.11
167,"Carlson, Ware and Moore",2022-11-30,171.09,3552.20
167,"Carlson, Ware and Moore",2022-12-07,2559.72,6111.92
167,"Carlson, Ware and Moore",2023-02-09,414.84,6526.76
167,"Carlson, Ware and Moore",2023-03-14,158.25,6685.01
167,"Carlson, Ware and Moore",2023-09-14,524.00,7209.01
167,"Carlson, Ware and Moore",2023-10-28,873.28,8082.29
167,"Carlson, Ware and Moore",2023-11-07,3467.80,11550.09
167,"Carlson, Ware and Moore",2023-11-12,512.16,12062.25
167,"Carlson, Ware and Moore",2024-01-11,310.95,12373.20
167,"Carlson, Ware and Moore",2024-02-22,91.56,12464.76
167,"Carlson, Ware and Moore",2024-03-04,837.36,13302.12
168,Tucker-Ramos,2022-03-28,372.00,372.00
168,Tucker-Ramos,2022-04-30,700.16,1072.16
168,Tucker-Ramos,2022-06-10,2584.16,3656.32
168,Tucker-Ramos,2022-08-10,1701.14,5357.46
168,Tucker-Ramos,2022-08-31,1706.88,7064.34
168,Tucker-Ramos,2022-10-06,2829.25,9893.59
168,Tucker-Ramos,2023-01-13,567.10,10460.69
168,Tucker-Ramos,2023-04-02,764.85,11225.54
168,Tucker-Ramos,2023-06-08,1962.58,13188.12
168,Tucker-Ramos,2023-06-13,1396.46,14584.58
168,Tucker-Ramos,2023-07-26,389.30,14973.88
168,Tucker-Ramos,2023-09-29,1113.76,16087.64
168,Tucker-Ramos,2023-10-07,478.19,16565.83
168,Tucker-Ramos,2023-11-15,1750.89,18316.72
168,Tucker-Ramos,2023-12-30,320.95,18637.67
168,Tucker-Ramos,2024-02-09,1433.00,20070.67
168,Tucker-Ramos,2024-03-03,2329.12,22399.79
169,Jordan-Campbell,2022-01-04,3406.93,3406.93
169,Jordan-Campbell,2022-04-06,927.08,4334.01
169,Jordan-Campbell,2022-04-20,3389.00,7723.01
169,Jordan-Campbell,2022-04-21,1826.53,9549.54
169,Jordan-Campbell,2022-05-15,517.75,10067.29
169,Jordan-Campbell,2023-07-07,1928.17,11995.46
169,Jordan-Campbell,2023-09-01,929.53,12924.99
169,Jordan-Campbell,2023-10-24,237.70,13162.69
169,Jordan-Campbell,2023-12-28,1270.35,14433.04
169,Jordan-Campbell,2024-02-03,212.36,14645.40
170,"Foster PLC",2022-01-11,526.30,526.30
170,"Foster PLC",2022-03-17,473.40,999.70
170,"Foster PLC",2022-06-02,1228.98,2228.68
170,"Foster PLC",2022-08-22,2933.40,5162.08
170,"Foster PLC",2022-10-28,915.04,6077.12
170,"Foster PLC",2022-10-29,1534.11,7611.23
170,"Foster PLC",2022-10-29,1540.04,9151.27
170,"Foster PLC",2022-12-22,2740.56,11891.83
170,"Foster PLC",2023-01-01,287.21,12179.04
170,"Foster PLC",2023-02-14,1641.20,13820.24
170,"Foster PLC",2023-04-18,372.84,14193.08
170,"Foster PLC",2023-05-31,2302.90,16495.98
170,"Foster PLC",2023-06-03,319.42,16815.40
170,"Foster PLC",2023-11-11,1027.38,17842.78
170,"Foster PLC",2023-11-14,57.21,17899.99
170,"Foster PLC",2023-12-05,947.34,18847.33
170,"Foster PLC",2024-01-29,253.52,19100.85
171,"Duran LLC",2022-01-14,2855.48,2855.48
171,"Duran LLC",2022-03-06,1839.95,4695.43
171,"Duran LLC",2022-03-16,2711.66,7407.09
171,"Duran LLC",2022-05-21,586.18,7993.27
171,"Duran LLC",2022-07-02,1163.16,9156.43
171,"Duran LLC",2022-08-05,868.10,10024.53
171,"Duran LLC",2022-08-20,164.55,10189.08
171,"Duran LLC",2022-09-19,511.31,10700.39
171,"Duran LLC",2022-10-03,575.17,11275.56
171,"Duran LLC",2022-10-31,977.34,12252.90
171,"Duran LLC",2022-12-29,1494.06,13746.96
171,"Duran LLC",2023-01-28,2002.25,15749.21
171,"Duran LLC",2023-04-07,1327.50,17076.71
171,"Duran LLC",2023-05-11,1280.80,18357.51
171,"Duran LLC",2023-06-28,3351.72,21709.23
172,Thompson-James,2022-04-21,834.88,834.88
172,Thompson-James,2022-05-24,2519.97,3354.85
172,Thompson-James,2022-10-08,614.58,3969.43
172,Thompson-James,2022-10-16,621.04,4590.47
172,Thompson-James,2023-01-04,246.33,4836.80
172,Thompson-James,2023-08-23,761.68,5598.48
172,Thompson-James,2023-10-19,1621.59,7220.07
172,Thompson-James,2023-11-20,390.74,7610.81
172,Thompson-James,2023-11-22,444.02,8054.83
172,Thompson-James,2023-11-27,1583.03,9637.86
173,Jones-Hensley,2022-01-30,1804.54,1804.54
173,Jones-Hensley,2022-05-04,3543.50,5348.04
173,Jones-Hensley,2022-08-10,1536.09,6884.13
173,Jones-Hensley,2022-10-19,114.06,6998.19
173,Jones-Hensley,2022-10-21,598.44,7596.63
173,Jones-Hensley,2022-11-04,165.40,7762.03
173,Jones-Hensley,2022-12-01,2180.03,9942.06
173,Jones-Hensley,2022-12-11,242.28,10184.34
173,Jones-Hensley,2023-01-19,1125.80,11310.14
173,Jones-Hensley,2023-04-26,2620.16,13930.30
173,Jones-Hensley,2023-08-04,736.82,14667.12
173,Jones-Hensley,2023-08-09,773.46,15440.58
173,Jones-Hensley,2023-09-07,2161.59,17602.17
173,Jones-Hensley,2023-11-07,2439.23,20041.40
173,Jones-Hensley,2023-11-22,1047.48,21088.88
173,Jones-Hensley,2024-01-11,1772.14,22861.02
173,Jones-Hensley,2024-01-29,1150.35,24011.37
173,Jones-Hensley,2024-02-17,110.15,24121.52
174,Johnston-Berry,2022-05-23,1198.20,1198.20
174,Johnston-Berry,2022-11-03,2227.26,3425.46
174,Johnston-Berry,2022-11-19,62.30,3487.76
174,Johnston-Berry,2023-06-14,2442.66,5930.42
174,Johnston-Berry,2024-03-08,763.96,6694.38
175,Jackson-Meza,2022-06-25,1756.35,1756.35
175,Jackson-Meza,2022-07-09,2856.08,4612.43
175,Jackson-Meza,2022-08-20,702.52,5314.95
175,Jackson-Meza,2023-01-26,417.12,5732.07
175,Jackson-Meza,2023-02-11,3553.22,9285.29
175,Jackson-Meza,2023-09-13,2091.54,11376.83
175,Jackson-Meza,2023-12-13,3142.20,14519.03
175,Jackson-Meza,2024-02-19,828.60,15347.63
176,Richard-Sanchez,2022-01-30,352.92,352.92
176,Richard-Sanchez,2022-06-14,593.04,945.96
176,Richard-Sanchez,2022-07-18,633.80,1579.76
176,Richard-Sanchez,2022-08-02,2276.34,3856.10
176,Richard-Sanchez,2022-08-06,1768.92,5625.02
176,Richard-Sanchez,2022-09-12,876.21,6501.23
176,Richard-Sanchez,2022-12-12,69.16,6570.39
176,Richard-Sanchez,2022-12-21,278.25,6848.64
176,Richard-Sanchez,2023-01-14,378.23,7226.87
176,Richard-Sanchez,2023-03-20,98.35,7325.22
176,Richard-Sanchez,2023-04-14,641.54,7966.76
176,Richard-Sanchez,2023-05-26,1203.57,9170.33
176,Richard-Sanchez,2023-08-13,1048.94,10219.27
176,Richard-Sanchez,2023-08-28,1172.30,11391.57
176,Richard-Sanchez,2023-08-31,1503.36,12894.93
176,Richard-Sanchez,2023-09-11,2020.95,14915.88
176,Richard-Sanchez,2023-11-01,1485.26,16401.14
176,Richard-Sanchez,2024-01-07,2944.62,19345.76
176,Richard-Sanchez,2024-01-26,3663.66,23009.42
176,Richard-Sanchez,2024-01-31,239.80,23249.22
177,Reese-Walker,2022-01-08,2310.74,2310.74
177,Reese-Walker,2022-01-09,1324.72,3635.46
177,Reese-Walker,2022-04-05,1492.20,5127.66
177,Reese-Walker,2022-04-16,629.51,5757.17
177,Reese-Walker,2022-05-26,1207.34,6964.51
177,Reese-Walker,2023-06-04,258.02,7222.53
177,Reese-Walker,2023-07-18,1456.80,8679.33
177,Reese-Walker,2023-08-20,1314.64,9993.97
177,Reese-Walker,2023-09-11,4355.31,14349.28
177,Reese-Walker,2023-10-17,722.61,15071.89
177,Reese-Walker,2023-10-24,862.94,15934.83
177,Reese-Walker,2023-12-02,3205.24,19140.07
177,Reese-Walker,2024-02-13,540.87,19680.94
177,Reese-Walker,2024-02-14,214.48,19895.42
177,Reese-Walker,2024-02-18,802.40,20697.82
177,Reese-Walker,2024-03-01,119.30,20817.12
178,"Hicks, Bullock and Bailey",2022-01-13,1120.20,1120.20
178,"Hicks, Bullock and Bailey",2022-01-22,866.46,1986.66
178,"Hicks, Bullock and Bailey",2022-01-22,705.59,2692.25
178,"Hicks, Bullock and Bailey",2022-03-20,2694.42,5386.67
178,"Hicks, Bullock and Bailey",2022-07-13,1163.16,6549.83
178,"Hicks, Bullock and Bailey",2023-03-24,883.81,7433.64
178,"Hicks, Bullock and Bailey",2023-06-01,1630.74,9064.38
178,"Hicks, Bullock and Bailey",2023-07-10,230.56,9294.94
178,"Hicks, Bullock and Bailey",2023-07-24,2546.68,11841.62
178,"Hicks, Bullock and Bailey",2023-07-26,681.55,12523.17
178,"Hicks, Bullock and Bailey",2023-08-18,260.44,12783.61
178,"Hicks, Bullock and Bailey",2023-10-20,1880.90,14664.51
179,"Thompson and Sons",2022-05-11,1370.72,1370.72
179,"Thompson and Sons",2022-05-23,1116.83,2487.55
179,"Thompson and Sons",2022-08-30,1237.76,3725.31
179,"Thompson and Sons",2022-11-25,3097.94,6823.25
179,"Thompson and Sons",2023-01-10,1114.40,7937.65
179,"Thompson and Sons",2023-01-12,306.39,8244.04
179,"Thompson and Sons",2023-03-04,691.32,8935.36
179,"Thompson and Sons",2023-04-22,474.50,9409.86
179,"Thompson and Sons",2023-06-15,4433.78,13843.64
179,"Thompson and Sons",2023-07-05,1098.47,14942.11
179,"Thompson and Sons",2023-10-13,1576.08,16518.19
179,"Thompson and Sons",2023-11-06,2191.24,18709.43
179,"Thompson and Sons",2024-02-12,892.27,19601.70
180,"Wolf, Cole and Glass",2022-05-30,138.00,138.00
180,"Wolf, Cole and Glass",2022-06-19,1260.17,1398.17
180,"Wolf, Cole and Glass",2022-08-20,331.76,1729.93
180,"Wolf, Cole and Glass",2022-11-07,2485.35,4215.28
180,"Wolf, Cole and Glass",2022-11-25,1726.30,5941.58
180,"Wolf, Cole and Glass",2023-01-25,832.77,6774.35
180,"Wolf, Cole and Glass",2023-02-03,1184.91,7959.26
180,"Wolf, Cole and Glass",2023-04-23,1053.19,9012.45
180,"Wolf, Cole and Glass",2023-07-29,2962.41,11974.86
180,"Wolf, Cole and Glass",2023-11-11,38.58,12013.44
180,"Wolf, Cole and Glass",2023-11-13,219.50,12232.94
180,"Wolf, Cole and Glass",2023-12-19,508.37,12741.31
181,Jones-Ramos,2022-01-10,712.62,712.62
181,Jones-Ramos,2022-02-12,938.88,1651.50
181,Jones-Ramos,2022-05-26,1785.99,3437.49
181,Jones-Ramos,2022-07-03,1724.65,5162.14
181,Jones-Ramos,2022-08-30,1270.92,6433.06
181,Jones-Ramos,2023-03-03,970.89,7403.95
181,Jones-Ramos,2023-03-06,656.48,8060.43
181,Jones-Ramos,2023-03-08,57.03,8117.46
181,Jones-Ramos,2023-03-24,226.28,8343.74
181,Jones-Ramos,2023-04-06,282.48,8626.22
181,Jones-Ramos,2023-05-17,2362.47,10988.69
181,Jones-Ramos,2023-07-18,545.13,11533.82
181,Jones-Ramos,2023-09-06,1222.25,12756.07
181,Jones-Ramos,2023-10-21,604.39,13360.46
181,Jones-Ramos,2023-11-28,2580.36,15940.82
181,Jones-Ramos,2023-12-02,1337.56,17278.38
181,Jones-Ramos,2024-01-08,1348.01,18626.39
182,Romero-Collins,2022-02-13,23.86,23.86
182,Romero-Collins,2022-08-08,680.70,704.56
182,Romero-Collins,2022-08-31,3995.09,4699.65
182,Romero-Collins,2023-01-03,1223.25,5922.90
182,Romero-Collins,2023-03-18,2285.35,8208.25
182,Romero-Collins,2023-03-27,1467.10,9675.35
182,Romero-Collins,2023-05-04,148.40,9823.75
182,Romero-Collins,2023-06-19,3949.33,13773.08
182,Romero-Collins,2023-07-31,580.16,14353.24
182,Romero-Collins,2023-08-07,700.50,15053.74
182,Romero-Collins,2023-09-04,2463.38,17517.12
182,Romero-Collins,2023-10-08,1457.82,18974.94
182,Romero-Collins,2023-10-30,555.14,19530.08
182,Romero-Collins,2024-01-30,1845.81,21375.89
183,Jones-Lin,2022-02-23,1935.38,1935.38
183,Jones-Lin,2022-02-26,1061.28,2996.66
183,Jones-Lin,2022-04-13,2473.10,5469.76
183,Jones-Lin,2022-05-22,339.44,5809.20
183,Jones-Lin,2022-06-30,483.62,6292.82
183,Jones-Lin,2022-10-26,907.60,7200.42
183,Jones-Lin,2023-03-19,115.36,7315.78
183,Jones-Lin,2023-04-17,2946.81,10262.59
183,Jones-Lin,2023-04-24,2936.70,13199.29
183,Jones-Lin,2023-04-29,1335.85,14535.14
184,"Spencer, Conner and Huang",2022-05-20,412.32,412.32
184,"Spencer, Conner and Huang",2022-06-24,1834.31,2246.63
184,"Spencer, Conner and Huang",2022-07-15,1275.14,3521.77
184,"Spencer, Conner and Huang",2022-09-12,889.83,4411.60
184,"Spencer, Conner and Huang",2022-12-10,270.30,4681.90
184,"Spencer, Conner and Huang",2023-03-08,517.79,5199.69
184,"Spencer, Conner and Huang",2023-03-14,2592.40,7792.09
184,"Spencer, Conner and Huang",2023-03-21,171.75,7963.84
184,"Spencer, Conner and Huang",2023-10-26,1363.10,9326.94
184,"Spencer, Conner and Huang",2023-12-02,2013.00,11339.94
184,"Spencer, Conner and Huang",2024-01-02,605.70,11945.64
184,"Spencer, Conner and Huang",2024-01-17,2321.16,14266.80
185,"Morris Group",2022-01-06,1242.00,1242.00
185,"Morris Group",2022-03-25,341.56,1583.56
185,"Morris Group",2022-03-31,371.28,1954.84
185,"Morris Group",2022-04-26,552.30,2507.14
185,"Morris Group",2022-06-21,103.08,2610.22
185,"Morris Group",2023-03-21,1229.83,3840.05
185,"Morris Group",2023-04-23,57.87,3897.92
185,"Morris Group",2023-05-18,1544.88,5442.80
185,"Morris Group",2023-06-11,477.81,5920.61
185,"Morris Group",2023-06-26,376.18,6296.79
185,"Morris Group",2023-09-12,1167.42,7464.21
185,"Morris Group",2023-09-15,5073.74,12537.95
185,"Morris Group",2023-09-18,1035.75,13573.70
185,"Morris Group",2023-10-26,243.14,13816.84
185,"Morris Group",2023-10-30,2412.48,16229.32
185,"Morris Group",2023-11-15,1539.92,17769.24
186,Haas-Miller,2022-04-14,1501.05,1501.05
186,Haas-Miller,2022-04-19,2820.08,4321.13
186,Haas-Miller,2022-04-22,1915.22,6236.35
186,Haas-Miller,2022-04-25,1303.28,7539.63
186,Haas-Miller,2022-08-07,2639.78,10179.41
186,Haas-Miller,2022-08-08,2581.44,12760.85
186,Haas-Miller,2022-09-25,1220.40,13981.25
186,Haas-Miller,2022-11-12,457.52,14438.77
186,Haas-Miller,2022-11-19,497.28,14936.05
186,Haas-Miller,2023-04-07,274.90,15210.95
186,Haas-Miller,2023-08-03,3672.44,18883.39
186,Haas-Miller,2023-08-06,4209.79,23093.18
186,Haas-Miller,2023-10-31,2391.15,25484.33
186,Haas-Miller,2023-12-27,25.50,25509.83
187,Warren-Bishop,2022-11-25,104.00,104.00
187,Warren-Bishop,2023-03-11,46.46,150.46
187,Warren-Bishop,2023-03-22,586.90,737.36
187,Warren-Bishop,2023-04-06,2027.54,2764.90
187,Warren-Bishop,2023-05-24,355.08,3119.98
187,Warren-Bishop,2023-07-08,2135.86,5255.84
187,Warren-Bishop,2024-02-22,2221.72,7477.56
188,Schroeder-Shelton,2022-02-11,1215.20,1215.20
188,Schroeder-Shelton,2022-02-16,1432.00,2647.20
188,Schroeder-Shelton,2022-03-31,140.76,2787.96
188,Schroeder-Shelton,2023-02-21,1578.96,4366.92
188,Schroeder-Shelton,2023-05-18,2501.64,6868.56
188,Schroeder-Shelton,2023-06-16,2247.13,9115.69
188,Schroeder-Shelton,2023-07-07,3760.32,12876.01
188,Schroeder-Shelton,2023-07-11,1037.10,13913.11
188,Schroeder-Shelton,2023-10-26,1916.60,15829.71
188,Schroeder-Shelton,2023-10-28,48.82,15878.53
188,Schroeder-Shelton,2023-11-09,1770.56,17649.09
189,Davis-Gregory,2022-02-07,257.70,257.70
189,Davis-Gregory,2022-03-04,1714.97,1972.67
189,Davis-Gregory,2022-06-25,3541.98,5514.65
189,Davis-Gregory,2022-11-04,444.89,5959.54
189,Davis-Gregory,2023-03-03,2834.36,8793.90
189,Davis-Gregory,2023-03-05,1395.61,10189.51
189,Davis-Gregory,2023-03-11,867.50,11057.01
189,Davis-Gregory,2023-04-14,787.16,11844.17
189,Davis-Gregory,2023-04-19,1137.32,12981.49
189,Davis-Gregory,2023-05-09,623.28,13604.77
189,Davis-Gregory,2023-07-01,27.28,13632.05
189,Davis-Gregory,2023-07-12,1515.27,15147.32
189,Davis-Gregory,2023-09-11,515.60,15662.92
189,Davis-Gregory,2023-12-01,1959.55,17622.47
